YEAR,STATE,REGION,PRCP Apr,PRCP Aug,PRCP Dec,PRCP Feb,PRCP Jan,PRCP Jul,PRCP Jun,PRCP Mar,PRCP May,PRCP Nov,PRCP Oct,PRCP Sep,SNOW Apr,SNOW Aug,SNOW Dec,SNOW Feb,SNOW Jan,SNOW Jul,SNOW Jun,SNOW Mar,SNOW May,SNOW Nov,SNOW Oct,SNOW Sep,SNWD Apr,SNWD Aug,SNWD Dec,SNWD Feb,SNWD Jan,SNWD Jul,SNWD Jun,SNWD Mar,SNWD May,SNWD Nov,SNWD Oct,SNWD Sep,TAVG Apr,TAVG Aug,TAVG Dec,TAVG Feb,TAVG Jan,TAVG Jul,TAVG Jun,TAVG Mar,TAVG May,TAVG Nov,TAVG Oct,TAVG Sep,TMAX Apr,TMAX Aug,TMAX Dec,TMAX Feb,TMAX Jan,TMAX Jul,TMAX Jun,TMAX Mar,TMAX May,TMAX Nov,TMAX Oct,TMAX Sep,TMIN Apr,TMIN Aug,TMIN Dec,TMIN Feb,TMIN Jan,TMIN Jul,TMIN Jun,TMIN Mar,TMIN May,TMIN Nov,TMIN Oct,TMIN Sep,COMMODITY,ACRES HARVESTED,ACRES PLANTED,YIELD
2015,MONTANA,WEST,0.013333333333333336,0.020670391061452516,0.03989071038251366,0.024848484848484845,0.028571428571428574,0.05751633986928105,0.024832214765100672,0.03626373626373627,0.07771739130434784,0.037121212121212124,0.027624309392265192,0.04576271186440678,0.060000000000000005,0.0,0.5311475409836066,0.27515151515151515,0.37637362637362637,0.0,0.0,0.09175824175824175,0.0,0.2606060606060606,0.0,0.0,0.005555555555555556,0.0,2.2475409836065574,0.7733333333333333,5.614285714285714,0.0,0.0,0.053296703296703295,0.0,0.4803030303030303,0.0,0.0,44.16305555555556,67.63715083798883,25.00136612021858,27.493939393939392,24.464285714285715,68.61601307189542,66.19798657718121,39.7478021978022,50.570380434782614,31.765151515151516,48.53756906077348,56.46497175141243,58.17166666666667,84.56983240223464,34.03005464480874,38.5030303030303,35.11868131868132,83.29411764705883,80.95302013422818,52.120879120879124,63.35326086956522,41.65151515151515,61.66629834254144,71.30621468926554,30.154444444444444,50.704469273743015,15.972677595628415,16.484848484848484,13.80989010989011,53.93790849673203,51.442953020134226,27.374725274725275,37.7875,21.87878787878788,35.408839779005525,41.62372881355932,WHEAT,5365000.0,5620000.0,35.1
2015,FLORIDA,SOUTH,0.16028169014084506,0.24730878186968838,0.13593750000000002,0.09039634146341463,0.06813031161473088,0.23963328631875883,0.1792341678939617,0.09051490514905149,0.05845070422535211,0.1239067055393586,0.06685714285714286,0.26870451237263465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.55,82.75410764872521,72.39240056818181,59.553810975609764,62.96862606232295,82.83638928067701,81.56708394698086,71.39952574525745,77.34154929577464,74.67492711370262,76.57385714285714,81.05160116448326,85.59436619718309,91.25410764872521,79.87414772727273,70.69344512195123,72.61671388101983,91.68829337094499,90.42754050073638,81.07547425474255,86.47915492957746,82.43906705539358,84.71714285714286,88.69737991266375,67.5056338028169,74.25410764872521,64.91065340909091,48.41417682926829,53.32053824362607,73.98448519040903,72.70662739322533,61.72357723577236,68.20394366197183,66.91078717201167,68.43057142857143,73.40582241630277,WHEAT,15000.0,25000.0,43.0
2012,IOWA,MIDWEST,0.12793581327498177,0.09936708860759494,0.0501779359430605,0.05338855421686747,0.01854724964739069,0.04315937940761636,0.10571221981200288,0.06270462633451958,0.1147100424328147,0.03491599707815924,0.09166082690960056,0.0573082489146165,0.11269146608315099,0.1848101265822785,0.5201423487544483,0.4503012048192771,0.3650211565585332,0.17926657263751763,0.14822848879248013,0.2643416370106762,0.1739038189533239,0.11132213294375456,0.1693062368605466,0.17337192474674384,0.30175054704595183,0.4420534458509142,2.692455516014235,1.069879518072289,1.456558533145275,0.4316643159379408,0.3442516268980477,0.2514590747330961,0.40749646393210753,0.2970781592403214,0.40014015416958654,0.4140376266280753,51.81181619256017,71.05084388185654,27.594768683274022,29.001581325301203,25.97743300423131,79.50472496473907,71.22519884309472,50.766085409252675,64.91152758132955,38.82465303140979,48.82824106517168,61.886975397973956,64.28264040846098,84.54261603375528,37.01039145907473,38.33953313253012,36.36664315937941,91.99315937940762,82.94483007953724,62.717010676156576,77.61697312588402,50.32943754565376,60.95325858444289,77.08277858176555,39.340991976659375,57.55907172995781,18.17914590747331,19.663629518072288,15.588222849083214,67.01629055007052,59.50556760665221,38.81516014234876,52.2060820367751,27.319868517165816,36.70322354590049,46.691172214182345,WHEAT,13000.0,18000.0,50.0
2014,SOUTH DAKOTA,MIDWEST,0.07037037037037037,0.12831541218637993,0.01684587813620072,0.008333333333333333,0.00967741935483871,0.04229390681003584,0.2037037037037037,0.01863799283154122,0.07526881720430108,0.018518518518518517,0.01971326164874552,0.06,0.13296296296296295,0.0,0.17956989247311828,0.19682539682539682,0.15268817204301074,0.0,0.0,0.24301075268817204,0.0,0.3133333333333333,0.0,0.005185185185185185,0.3074074074074074,0.0,1.1827956989247312,2.365079365079365,3.007168458781362,0.07777777777777778,0.0,1.039426523297491,0.0,2.1014814814814815,0.07777777777777778,0.08148148148148149,43.31759259259259,69.76702508960574,23.72222222222222,12.825396825396826,16.71505376344086,69.88888888888889,65.20203703703703,28.71326164874552,56.04480286738351,25.348148148148148,50.14336917562724,61.13148148148148,56.15185185185185,80.5663082437276,32.76702508960574,24.567460317460316,28.903225806451612,82.07168458781362,76.23555555555555,40.62007168458781,67.41935483870968,36.318518518518516,63.81003584229391,73.8962962962963,30.483333333333334,58.96774193548387,14.67741935483871,1.0833333333333333,4.526881720430108,57.70609318996416,54.16851851851852,16.806451612903224,44.67025089605735,14.377777777777778,36.47670250896057,48.36666666666667,SOYBEANS,5110000.0,5150000.0,45.0
2020,SOUTH CAROLINA,SOUTH,0.18005319148936172,0.22385919165580181,0.09830508474576272,0.2866022099447514,0.15683269476372924,0.16048064085447264,0.12591036414565826,0.15084745762711865,0.23176312247644681,0.16263736263736264,0.10429530201342282,0.22496589358799454,0.039361702127659576,0.04041720990873533,0.03898305084745762,0.05303867403314917,0.03754789272030651,0.03978638184245661,0.04145658263305323,0.039895697522816166,0.040646029609690444,0.03956043956043956,0.029798657718120805,0.03519781718963165,0.043351063829787234,0.0439374185136897,0.04302477183833116,0.04779005524861878,0.0421455938697318,0.044325767690253676,0.0453781512605042,0.043676662320730114,0.044683714670255725,0.04340659340659341,0.029261744966442953,0.037926330150068216,60.76555851063829,79.35312907431552,43.866166883963494,48.98093922651933,48.8065772669221,81.10120160213619,75.1563025210084,58.58428943937419,66.40592193808882,57.48756868131868,65.66362416107383,72.2837653478854,74.08005319148936,88.48018252933508,55.859713168187746,59.306491712707185,59.43575989782886,91.38611481975967,84.69383753501401,69.32073011734029,77.55114401076716,69.17884615384615,76.70134228187919,81.4106412005457,47.45106382978723,70.22607561929595,31.872620599739243,38.655386740331494,38.17739463601533,70.81628838451269,65.6187675070028,47.84784876140809,55.260699865410494,45.7962912087912,54.62590604026846,63.1568894952251,SOYBEANS,295000.0,310000.0,35.0
2009,SOUTH CAROLINA,SOUTH,0.10634920634920635,0.12165898617511521,0.2782991202346041,0.06331058020477816,0.07083969465648855,0.12918586789554531,0.1523809523809524,0.17450076804915512,0.19738863287250383,0.1661608497723824,0.162316715542522,0.10142857142857142,0.0,0.0,0.00043988269794721413,0.005290102389078498,0.010229007633587786,0.0,0.0,0.021198156682027652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005119453924914676,0.0061068702290076335,0.0,0.0,0.006144393241167435,0.0,0.0,0.0,0.0,60.906825396825404,78.79431643625192,44.41598240469208,46.27056313993174,43.880152671755724,77.67066052227342,77.8488888888889,53.38417818740399,70.11973886328724,54.72511380880121,61.22815249266862,72.65619047619047,74.20587301587301,89.17265745007681,54.9766862170088,59.59914675767918,54.84549618320611,88.83379416282642,88.81952380952382,64.91044546850998,79.97956989247311,65.6308042488619,71.73958944281524,83.14126984126985,47.60777777777778,68.41597542242704,33.85527859237536,32.9419795221843,32.914809160305346,66.50752688172044,66.87825396825397,41.857910906298,60.25990783410138,43.819423368740516,50.716715542521996,62.17111111111112,SOYBEANS,565000.0,590000.0,24.5
2008,OKLAHOMA,SOUTH,0.1811111111111111,0.189247311827957,0.031182795698924733,0.08735632183908046,0.007526881720430108,0.05161290322580645,0.21666666666666667,0.23978494623655916,0.16021505376344086,0.03888888888888889,0.024193548387096774,0.05555555555555555,0.0,0.0,0.0,0.008045977011494253,0.0,0.0,0.0,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053763440860215055,0.0,0.0,0.0,0.0,58.75,78.73225806451613,40.575268817204304,42.94597701149426,39.44516129032258,81.81720430107526,78.13333333333334,51.655913978494624,68.50537634408602,55.266666666666666,62.208064516129035,73.18777777777777,71.68888888888888,88.78494623655914,51.68387096774194,55.40229885057471,50.86129032258065,93.50537634408602,87.35555555555555,64.34408602150538,79.61290322580645,67.88888888888889,74.55,85.32444444444444,45.81111111111111,68.67956989247311,29.46666666666667,30.48965517241379,28.029032258064515,70.12903225806451,68.91111111111111,38.96774193548387,57.39784946236559,42.644444444444446,49.86612903225806,61.05111111111111,WHEAT,4600000.0,5700000.0,37.0
2011,OHIO,MIDWEST,7.316666666666666,3.7665832290362955,3.6060344827586204,4.869534555712271,1.58248730964467,3.6248756218905474,3.523514538558786,4.107341772151899,6.242118537200504,5.053725490196078,3.7202719406674905,4.8642118863049095,9.67578125,10.004630788485606,9.773645320197044,19.875176304654442,18.830583756345177,10.800746268656715,11.184955752212389,13.479113924050633,10.152459016393442,11.72575163398693,10.86229913473424,10.734883720930231,13.834895833333334,22.234793491864828,14.061699507389163,73.48645980253879,58.08032994923858,20.940422885572136,21.917825537294565,16.751012658227847,19.789029003783103,19.658692810457516,20.398516687268234,20.07687338501292,11.256380208333333,21.810888610763456,2.6448891625615762,-0.6629760225669958,-4.120368020304569,24.759639303482587,21.114285714285717,4.375949367088608,16.171185372005045,8.21686274509804,11.40840543881335,18.002906976744185,17.342838541666666,28.210888610763455,6.8068965517241375,4.348942172073343,0.332741116751269,31.02848258706468,27.100758533501896,9.861645569620253,21.686759142496847,13.866405228758168,17.397033374536466,23.204780361757106,5.169921875,15.410888610763454,-1.5171182266009853,-5.674894217207334,-8.573477157360406,18.490796019900497,15.127812895069532,-1.109746835443038,10.65561160151324,2.5673202614379087,5.419777503090235,12.801033591731267,SOYBEANS,4540000.0,4550000.0,48.0
2010,MISSISSIPPI,SOUTH,0.13599999999999998,0.13548387096774195,0.04064516129032258,0.15285714285714286,0.1625806451612903,0.14193548387096774,0.06533333333333334,0.12774193548387097,0.22903225806451613,0.19733333333333333,0.04967741935483871,0.014666666666666668,0.0,0.0,0.0070967741935483875,0.10071428571428571,0.0070967741935483875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.21,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.708,84.88064516129032,39.008709677419354,37.05714285714286,37.395806451612906,83.6258064516129,82.98333333333333,50.740645161290324,74.0516129032258,54.22233333333334,64.52548387096775,77.53666666666666,78.29866666666666,95.64322580645161,50.22838709677419,46.604285714285716,47.63870967741936,93.85741935483871,93.57866666666666,62.741290322580646,84.86451612903225,66.80333333333333,80.7341935483871,91.57333333333334,51.117333333333335,74.11806451612902,27.789032258064516,27.51,27.15290322580645,73.3941935483871,72.388,38.74,63.23870967741936,41.641333333333336,48.31677419354839,63.5,WHEAT,90000.0,115000.0,47.0
2020,KENTUCKY,SOUTH,0.17680995475113123,0.16563926940639268,0.11339977851605759,0.21724941724941726,0.12458836443468715,0.17087599544937426,0.16989247311827957,0.20981461286804798,0.18497109826589594,0.07720329024676852,0.1501121076233184,0.12780996523754345,0.003393665158371041,0.003538812785388128,0.10863787375415282,0.05722610722610723,0.009879253567508232,0.003526734926052332,0.0035842293906810036,0.004471101417666303,0.003583815028901734,0.004112808460634548,0.003475336322869955,0.0034762456546929316,0.023755656108597284,0.024771689497716895,0.2750830564784053,0.09044289044289043,0.02930845225027442,0.024687144482366325,0.025089605734767026,0.0247546346782988,0.025086705202312137,0.024676850763807285,0.024327354260089685,0.02433371958285052,52.04886877828054,74.43196347031963,36.45431893687708,38.87902097902098,39.623326015367724,78.41496018202503,71.78966547192353,50.16074154852781,61.24104046242775,49.111045828437135,57.16283632286996,67.73626882966397,64.79954751131223,84.37340182648403,46.2218161683278,48.836247086247084,48.50746432491768,89.09544937428896,83.27132616487457,61.29814612868048,72.35560693641618,62.68578143360752,68.76109865470852,78.41853997682503,39.298190045248866,64.49052511415525,26.686821705426357,28.921794871794873,30.739187705817784,67.73447098976109,60.308004778972524,39.02333696837514,50.12647398843931,35.536310223266746,45.56457399103139,57.053997682502896,SOYBEANS,1840000.0,1850000.0,55.0
2015,ALABAMA,SOUTH,0.153713298791019,0.11903276131045241,0.24668721109399075,0.09911347517730497,0.08808373590982287,0.11616954474097331,0.08251633986928104,0.11277310924369748,0.09453125,0.15539452495974235,0.06551181102362205,0.057395498392282966,0.1746113989637306,0.16380655226209048,0.1568567026194145,0.224645390070922,0.15893719806763285,0.16342229199372058,0.16405228758169935,0.13058823529411764,0.1634375,0.1607085346215781,0.1625196850393701,0.16012861736334408,0.14628670120898102,0.13057722308892356,0.14791987673343607,0.28776595744680855,0.10161030595813204,0.1489795918367347,0.14558823529411766,0.07831932773109244,0.15421875000000002,0.15426731078904993,0.14929133858267715,0.15305466237942122,65.35060449050086,77.5361934477379,56.30762711864407,41.18102836879432,43.60636070853462,80.30886970172685,77.57222222222222,57.058907563025215,70.85499999999999,58.541223832528175,64.2496062992126,73.36012861736334,76.24369602763385,88.74820592823713,66.657781201849,52.62234042553192,55.03558776167472,91.38854003139717,88.79803921568627,68.39663865546218,83.15,69.06151368760064,76.21826771653544,84.4807073954984,54.68894645941278,67.21185647425898,46.510631741140216,30.00035460992908,32.49436392914654,70.1883830455259,67.04901960784314,46.15478991596638,59.144375000000004,48.7842190016103,53.07464566929134,62.991961414791,WHEAT,220000.0,260000.0,68.0
2021,MICHIGAN,MIDWEST,0.06680851063829787,0.1333913043478261,0.0791150442477876,0.050392156862745105,0.033633633633633635,0.13075571177504394,0.16022864019253913,0.05732142857142857,0.07341477603257708,0.060547604231487244,0.13298059964726633,0.1465311004784689,0.05793313069908814,0.0017971014492753623,0.5063716814159291,0.7483660130718954,0.32096096096096094,0.0018160515524311659,0.0018050541516245488,0.08482142857142858,0.0037230948225712625,0.342874922215308,0.010052910052910053,0.0017942583732057417,0.06389057750759879,0.005391304347826086,2.1423598820058998,10.099607843137255,4.054894894894895,0.005448154657293497,0.005415162454873646,2.5936309523809524,0.008318789994182663,0.7039203484754201,0.036449147560258674,0.005382775119617225,45.089787234042554,68.62144927536232,30.89227138643068,18.683954248366014,26.09141141141141,66.97416520210896,66.13273164861613,37.0625,53.400465386852815,36.49125700062228,55.055291005291004,60.301435406698566,56.16826747720365,79.70556521739131,38.39716814159292,28.584248366013075,32.5657057057057,77.71903925014645,77.5566185318893,49.00553571428571,65.4328097731239,44.96011200995644,63.88024691358025,71.84401913875598,34.01130699088146,57.53733333333333,23.387374631268436,8.783660130718955,19.617117117117118,56.22929115407147,54.70884476534297,25.119464285714283,41.36812100058174,28.022401991288113,46.23033509700176,48.75885167464115,WHEAT,560000.0,610000.0,81.0
2015,COLORADO,WEST,0.08703703703703704,0.07410071942446043,0.01672727272727273,0.053968253968253964,0.010035842293906812,0.08136200716845877,0.0874074074074074,0.020143884892086333,0.17805755395683454,0.043494423791821564,0.05,0.015241635687732343,0.23259259259259257,0.0,0.2850909090909091,0.723015873015873,0.18745519713261646,0.0,0.0,0.1223021582733813,0.11510791366906475,0.4037174721189591,0.0014388489208633094,0.0,0.4740740740740741,0.0,1.8872727272727272,2.0634920634920637,1.6989247311827957,0.0,0.0,1.20863309352518,0.12949640287769784,1.0557620817843867,0.0,0.0,46.29314814814815,68.83920863309352,27.21272727272727,31.332936507936505,29.57347670250896,68.65609318996415,66.23962962962963,40.42985611510792,50.77068345323741,35.73568773234201,52.2501798561151,64.55650557620818,60.82592592592592,85.04640287769784,40.31272727272727,45.82460317460317,43.344086021505376,83.37885304659498,80.3488888888889,55.76618705035971,62.33561151079137,50.47657992565056,66.82014388489209,82.17472118959108,31.760370370370367,52.63201438848921,14.112727272727273,16.841269841269842,15.802867383512545,53.93333333333333,52.13037037037037,25.093525179856115,39.205755395683454,20.994795539033458,37.68021582733813,46.93828996282528,WHEAT,2197000.0,2458000.0,37.1
2016,TEXAS,SOUTH,0.13161485974222895,0.16969696969696968,0.07121986851716582,0.03440691280439905,0.03838757396449704,0.03869309838472834,0.11678056188306758,0.10434142752023548,0.13249999999999998,0.07889408099688473,0.023149492017416545,0.09049056603773585,0.011448066717210006,0.011456023651145602,0.014243973703433162,0.011390416339355853,0.026331360946745562,0.011380323054331865,0.011389521640091117,0.016777041942604858,0.011397058823529411,0.011682242990654205,0.011248185776487663,0.011320754716981131,0.07960576194086429,0.08019216555801921,0.07932797662527392,0.07745483110761979,0.19940828402366867,0.07327459618208516,0.08200455580865604,0.08498896247240618,0.08205882352941177,0.07274143302180684,0.07873730043541365,0.07494339622641509,64.82175890826383,80.28056171470806,48.47932797662527,53.02490180675569,45.516531065088756,83.97466960352423,78.6414198936978,60.12895511405445,70.16952205882353,60.11308411214953,69.71298984034833,76.50705660377359,77.45102350265353,91.23082039911309,59.53571950328707,67.87729772191673,57.89563609467455,96.14882525697503,89.59757023538344,73.4972038263429,81.51117647058824,72.41931464174455,83.40203193033382,87.60196226415094,52.19249431387414,69.33030303030303,37.42293644996348,38.17250589159466,33.13742603550296,71.80051395007342,67.68526955201214,46.76070640176601,58.82786764705882,47.80685358255452,56.023947750362844,65.41215094339623,SOYBEANS,145000.0,165000.0,31.0
2011,FLORIDA,SOUTH,0.0842031029619182,0.2744939271255061,0.058967391304347826,0.038461538461538464,0.12763532763532762,0.22777777777777777,0.16765119549929677,0.09123783031988873,0.057239512855209736,0.05760111576011157,0.3308625336927224,0.2071830985915493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.13504936530325,83.42233468286099,65.91494565217391,63.92613814756672,58.118589743589745,82.2789972899729,81.19563994374121,67.36849791376912,76.50054127198918,69.23375174337517,73.005525606469,81.0300704225352,85.01706629055006,92.03454790823213,75.1672554347826,74.87331240188384,69.44131054131054,90.6639566395664,90.86849507735583,79.05326842837275,87.1382949932341,78.33333333333333,82.10134770889488,89.39676056338028,63.25303244005642,74.81012145748988,56.662635869565214,52.978963893249606,46.79586894586894,73.8940379403794,71.52278481012658,55.683727399165505,65.86278755074424,60.13417015341701,63.90970350404313,72.66338028169014,SOYBEANS,16000.0,18000.0,27.0
2016,DELAWARE,SOUTH,0.060000000000000005,0.09032258064516129,0.07741935483870968,0.09999999999999999,0.054838709677419356,0.24193548387096775,0.13333333333333333,0.02903225806451613,0.16774193548387098,0.016666666666666666,0.012903225806451613,0.3433333333333334,0.0,0.0,0.0,0.1206896551724138,0.432258064516129,0.0,0.0,0.08064516129032258,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.10344827586206896,1.5483870967741935,0.0,0.0,0.0967741935483871,0.2,0.2,0.2,0.0,55.3,79.56451612903226,39.45161290322581,39.43103448275862,35.193548387096776,79.87096774193549,73.1,50.91935483870968,61.82258064516129,50.45,61.45161290322581,73.45,67.0,88.87096774193549,47.03225806451613,48.13793103448276,44.45161290322581,88.2258064516129,82.06666666666666,60.903225806451616,69.80645161290323,60.833333333333336,71.16129032258064,81.5,43.6,70.25806451612904,31.870967741935484,30.724137931034484,25.93548387096774,71.51612903225806,64.13333333333334,40.935483870967744,53.83870967741935,40.06666666666667,51.74193548387097,65.4,SOYBEANS,163000.0,165000.0,41.5
2008,MISSISSIPPI,SOUTH,0.26466666666666666,0.21225806451612902,0.22645161290322582,0.11805555555555555,0.10580645161290321,0.06193548387096774,0.108,0.19610389610389609,0.2670967741935484,0.10466666666666666,0.15741935483870967,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07857142857142857,0.0,0.0,0.0,0.0,60.88166666666667,78.8916129032258,48.84870967741936,46.150000000000006,40.398709677419355,81.81193548387097,79.18266666666666,53.27012987012987,69.80516129032257,49.52333333333333,62.33677419354839,74.53133333333334,72.57133333333334,88.88451612903226,59.792258064516126,58.104166666666664,51.63225806451613,93.69161290322582,90.20866666666666,65.82467532467533,81.17548387096775,61.93866666666666,74.88903225806452,84.76533333333333,49.192,68.89870967741935,37.90516129032258,34.19583333333333,29.165161290322583,69.93225806451613,68.15666666666667,40.715584415584416,58.434838709677415,37.108,49.78451612903226,64.29733333333334,WHEAT,500000.0,520000.0,62.0
2017,ALABAMA,SOUTH,0.08792048929663608,0.12459499263622974,0.0911373707533235,0.08978583196046129,0.2122670807453416,0.11651785714285715,0.22328767123287668,0.0996987951807229,0.15934718100890208,0.019848484848484848,0.12308823529411765,0.08315629742033384,0.24311926605504589,0.23313696612665685,0.23530280649926147,0.22899505766062603,0.24627329192546582,0.24449404761904764,0.228310502283105,0.23840361445783134,0.22893175074183977,0.2409090909090909,0.24161764705882355,0.24127465857359637,0.28440366972477066,0.2810014727540501,0.29512555391432793,0.2660626029654036,0.15093167701863355,0.28601190476190474,0.2799086757990868,0.2873493975903615,0.24495548961424332,0.2818181818181818,0.2826470588235294,0.2822458270106222,65.58555045871559,76.24977908689249,47.17577548005909,54.42322899505766,52.03299689440994,78.10967261904761,73.27374429223744,57.296762048192775,68.24829376854599,55.289469696969704,64.31205882352941,71.28338391502277,78.67844036697247,86.339911634757,57.29896602658789,66.58056013179572,62.531211180124224,88.83526785714287,83.07610350076104,69.7316265060241,80.29258160237389,68.16333333333334,76.44838235294118,82.98482549317147,52.70519877675841,67.0580265095729,37.30221565731167,42.32191103789127,41.81583850931677,68.37663690476191,64.16392694063927,45.03960843373494,56.47106824925816,43.2019696969697,52.9875,60.516691957511384,SOYBEANS,345000.0,350000.0,46.0
2010,GEORGIA,SOUTH,0.1125925925925926,0.18064516129032257,0.09103942652329748,0.14075546719681908,0.20646319569120286,0.12114695340501791,0.17462962962962963,0.12333931777378816,0.17562724014336917,0.0887037037037037,0.07706093189964158,0.1635185185185185,0.0,0.0,0.045878136200716846,0.063220675944334,0.012926391382405745,0.0,0.0,0.05026929982046679,0.0,0.0,0.0,0.0,0.0,0.0,0.07114695340501792,0.04771371769383698,0.02154398563734291,0.0,0.0,0.08599640933572711,0.0,0.0,0.0,0.0,61.93944444444445,80.2921146953405,36.26953405017922,38.22296222664016,37.99344703770197,80.45546594982079,78.18333333333334,48.61310592459605,70.56209677419355,51.701574074074074,61.672670250896054,73.86268518518519,76.57629629629629,89.3584229390681,47.163440860215054,48.383300198807156,48.85475763016158,91.06164874551972,88.76777777777778,60.115439856373435,81.42132616487454,64.7337037037037,76.29695340501792,86.57092592592593,47.302592592592596,71.2258064516129,25.37562724014337,28.06262425447316,27.13213644524237,69.84928315412186,67.5988888888889,37.11077199281867,59.70286738351254,38.669444444444444,47.04838709677419,61.154444444444444,SOYBEANS,255000.0,270000.0,26.0
2008,UTAH,WEST,0.011538461538461539,0.027209302325581393,0.04,0.04941860465116279,0.04944812362030906,0.012442396313364057,0.01738095238095238,0.019168591224018476,0.032795698924731186,0.03,0.020843672456575684,0.022820512820512822,0.03205128205128205,0.0,0.6632876712328767,0.3656976744186046,0.3975717439293598,0.0,0.004285714285714286,0.11986143187066975,0.0064516129032258064,0.005897435897435897,0.03821339950372209,0.0,0.6128205128205129,0.0,2.984109589041096,6.95406976744186,4.898896247240618,0.0,0.004761904761904762,2.989607390300231,0.005376344086021506,0.005128205128205128,0.02779156327543424,0.0,43.941153846153846,70.52244186046512,26.775616438356167,29.492005813953487,23.137417218543046,72.37592165898617,63.70392857142858,37.63452655889145,52.90793010752688,41.42961538461538,50.83858560794045,62.6048717948718,58.806666666666665,87.26767441860464,38.12219178082192,40.992441860465114,34.330684326710816,89.40599078341013,80.19976190476191,50.89815242494227,67.07123655913979,54.079743589743586,66.77667493796525,79.64,29.075641025641026,53.77720930232558,15.429041095890412,17.991569767441863,11.944150110375276,55.34585253456221,47.20809523809524,24.370900692840646,38.744623655913976,28.77948717948718,34.90049627791563,45.56974358974359,WHEAT,139000.0,150000.0,41.4
2010,MISSISSIPPI,SOUTH,0.13599999999999998,0.13548387096774195,0.04064516129032258,0.15285714285714286,0.1625806451612903,0.14193548387096774,0.06533333333333334,0.12774193548387097,0.22903225806451613,0.19733333333333333,0.04967741935483871,0.014666666666666668,0.0,0.0,0.0070967741935483875,0.10071428571428571,0.0070967741935483875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.21,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.708,84.88064516129032,39.008709677419354,37.05714285714286,37.395806451612906,83.6258064516129,82.98333333333333,50.740645161290324,74.0516129032258,54.22233333333334,64.52548387096775,77.53666666666666,78.29866666666666,95.64322580645161,50.22838709677419,46.604285714285716,47.63870967741936,93.85741935483871,93.57866666666666,62.741290322580646,84.86451612903225,66.80333333333333,80.7341935483871,91.57333333333334,51.117333333333335,74.11806451612902,27.789032258064516,27.51,27.15290322580645,73.3941935483871,72.388,38.74,63.23870967741936,41.641333333333336,48.31677419354839,63.5,RICE,303000.0,305000.0,6850.0
2021,OHIO,MIDWEST,2.5906586826347304,3.6090694935217904,3.2554245283018868,1.9822109275730622,1.7528064146620848,4.90372526193248,3.4658653846153844,2.7383640552995394,3.147093023255814,1.4158924205378973,3.8267373380447585,3.4921176470588233,6.115568862275449,2.889281507656066,2.2745283018867926,16.315501905972045,7.704581901489118,3.19743888242142,2.058894230769231,3.917972350230415,3.5291860465116276,3.4623471882640584,3.2351001177856302,3.1270588235294117,8.604670658682634,5.899764428739694,7.125117924528301,77.4148665819568,10.535624284077892,6.932596041909196,5.5204326923076925,6.5644009216589865,6.97860465116279,6.948288508557457,7.014252061248527,6.78,10.48616766467066,23.584511189634863,4.341922169811321,-4.190470139771284,-0.8968499427262314,22.711641443538998,21.72109375,6.715322580645161,14.707267441860465,4.525488997555012,15.64416961130742,19.32041176470588,17.19065868263473,29.37820965842167,9.882429245283017,0.2961880559085134,2.334478808705613,28.21117578579744,27.57752403846154,14.264861751152074,21.411162790697674,10.132885085574573,20.976796230859833,25.678588235294118,3.7816766467065865,17.790812720848056,-1.1985849056603772,-8.67712833545108,-4.128178694158076,17.21210710128056,15.864663461538461,-0.8342165898617512,8.003372093023255,-1.0819070904645476,10.311542991755006,12.962235294117647,SOYBEANS,4880000.0,4900000.0,57.0
