YEAR,STATE,STATE ANSI,COMMODITY,DATA ITEM,METRIC,VALUE
2016,GEORGIA,13,WHEAT, YIELD, MEASURED IN BU / ACRE,46
2016,IDAHO,16,WHEAT, ACRES HARVESTED,ACRE,1125000
2016,IDAHO,16,WHEAT, ACRES PLANTED,ACRE,1190000
2016,IDAHO,16,WHEAT, YIELD, MEASURED IN BU / ACRE,91.4
2016,ILLINOIS,17,WHEAT, ACRES HARVESTED,ACRE,470000
2016,ILLINOIS,17,WHEAT, ACRES PLANTED,ACRE,520000
2016,ILLINOIS,17,WHEAT, YIELD, MEASURED IN BU / ACRE,74
2016,INDIANA,18,WHEAT, ACRES HARVESTED,ACRE,280000
2016,INDIANA,18,WHEAT, ACRES PLANTED,ACRE,330000
2016,INDIANA,18,WHEAT, YIELD, MEASURED IN BU / ACRE,81
2016,IOWA,19,WHEAT, ACRES HARVESTED,ACRE,17000
2016,IOWA,19,WHEAT, ACRES PLANTED,ACRE,25000
2016,IOWA,19,WHEAT, YIELD, MEASURED IN BU / ACRE,63
2016,KANSAS,20,WHEAT, ACRES HARVESTED,ACRE,8200000
2016,KANSAS,20,WHEAT, ACRES PLANTED,ACRE,8500000
2016,KANSAS,20,WHEAT, YIELD, MEASURED IN BU / ACRE,57
2016,KENTUCKY,21,WHEAT, ACRES HARVESTED,ACRE,400000
2016,KENTUCKY,21,WHEAT, ACRES PLANTED,ACRE,510000
2016,KENTUCKY,21,WHEAT, YIELD, MEASURED IN BU / ACRE,80
2016,LOUISIANA,22,WHEAT, ACRES HARVESTED,ACRE,20000
2016,LOUISIANA,22,WHEAT, ACRES PLANTED,ACRE,25000
2016,LOUISIANA,22,WHEAT, YIELD, MEASURED IN BU / ACRE,45
2016,MARYLAND,24,WHEAT, ACRES HARVESTED,ACRE,260000
2016,MARYLAND,24,WHEAT, ACRES PLANTED,ACRE,360000
2016,MARYLAND,24,WHEAT, YIELD, MEASURED IN BU / ACRE,64
2016,MICHIGAN,26,WHEAT, ACRES HARVESTED,ACRE,570000
2016,MICHIGAN,26,WHEAT, ACRES PLANTED,ACRE,610000
2016,MICHIGAN,26,WHEAT, YIELD, MEASURED IN BU / ACRE,89
2016,MINNESOTA,27,WHEAT, ACRES HARVESTED,ACRE,1268000
2016,MINNESOTA,27,WHEAT, ACRES PLANTED,ACRE,1321000
2016,MINNESOTA,27,WHEAT, YIELD, MEASURED IN BU / ACRE,59
2016,MISSISSIPPI,28,WHEAT, ACRES HARVESTED,ACRE,50000
2016,MISSISSIPPI,28,WHEAT, ACRES PLANTED,ACRE,65000
2016,MISSISSIPPI,28,WHEAT, YIELD, MEASURED IN BU / ACRE,48
2016,MISSOURI,29,WHEAT, ACRES HARVESTED,ACRE,570000
2016,MISSOURI,29,WHEAT, ACRES PLANTED,ACRE,690000
2016,MISSOURI,29,WHEAT, YIELD, MEASURED IN BU / ACRE,70
2016,MONTANA,30,WHEAT, ACRES HARVESTED,ACRE,4975000
2016,MONTANA,30,WHEAT, ACRES PLANTED,ACRE,5130000
2016,MONTANA,30,WHEAT, YIELD, MEASURED IN BU / ACRE,42.4
2016,NEBRASKA,31,WHEAT, ACRES HARVESTED,ACRE,1310000
2016,NEBRASKA,31,WHEAT, ACRES PLANTED,ACRE,1370000
2016,NEBRASKA,31,WHEAT, YIELD, MEASURED IN BU / ACRE,54
2016,NEVADA,32,WHEAT, ACRES HARVESTED,ACRE,9000
2016,NEVADA,32,WHEAT, ACRES PLANTED,ACRE,15000
2016,NEVADA,32,WHEAT, YIELD, MEASURED IN BU / ACRE,72.3
2016,NEW JERSEY,34,WHEAT, ACRES HARVESTED,ACRE,21000
2016,NEW JERSEY,34,WHEAT, ACRES PLANTED,ACRE,25000
2016,NEW JERSEY,34,WHEAT, YIELD, MEASURED IN BU / ACRE,64
2016,NEW MEXICO,35,WHEAT, ACRES HARVESTED,ACRE,210000
2016,NEW MEXICO,35,WHEAT, ACRES PLANTED,ACRE,345000
2016,NEW MEXICO,35,WHEAT, YIELD, MEASURED IN BU / ACRE,22
2016,NEW YORK,36,WHEAT, ACRES HARVESTED,ACRE,115000
2016,NEW YORK,36,WHEAT, ACRES PLANTED,ACRE,120000
2016,NEW YORK,36,WHEAT, YIELD, MEASURED IN BU / ACRE,74
2016,NORTH CAROLINA,37,WHEAT, ACRES HARVESTED,ACRE,355000
2016,NORTH CAROLINA,37,WHEAT, ACRES PLANTED,ACRE,420000
2016,NORTH CAROLINA,37,WHEAT, YIELD, MEASURED IN BU / ACRE,41
2016,NORTH DAKOTA,38,WHEAT, ACRES HARVESTED,ACRE,7405000
2016,NORTH DAKOTA,38,WHEAT, ACRES PLANTED,ACRE,7590000
2016,NORTH DAKOTA,38,WHEAT, YIELD, MEASURED IN BU / ACRE,45
2016,OHIO,39,WHEAT, ACRES HARVESTED,ACRE,560000
2016,OHIO,39,WHEAT, ACRES PLANTED,ACRE,580000
2016,OHIO,39,WHEAT, YIELD, MEASURED IN BU / ACRE,80
2016,OKLAHOMA,40,WHEAT, ACRES HARVESTED,ACRE,3500000
2016,OKLAHOMA,40,WHEAT, ACRES PLANTED,ACRE,5000000
2016,OKLAHOMA,40,WHEAT, YIELD, MEASURED IN BU / ACRE,39
2016,OREGON,41,WHEAT, ACRES HARVESTED,ACRE,797000
2016,OREGON,41,WHEAT, ACRES PLANTED,ACRE,810000
2016,OREGON,41,WHEAT, YIELD, MEASURED IN BU / ACRE,50.1
2016,PENNSYLVANIA,42,WHEAT, ACRES HARVESTED,ACRE,150000
2016,PENNSYLVANIA,42,WHEAT, ACRES PLANTED,ACRE,190000
2016,PENNSYLVANIA,42,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2016,SOUTH CAROLINA,45,WHEAT, ACRES HARVESTED,ACRE,50000
2016,SOUTH CAROLINA,45,WHEAT, ACRES PLANTED,ACRE,60000
2016,SOUTH CAROLINA,45,WHEAT, YIELD, MEASURED IN BU / ACRE,43
2016,SOUTH DAKOTA,46,WHEAT, ACRES HARVESTED,ACRE,2157000
2016,SOUTH DAKOTA,46,WHEAT, ACRES PLANTED,ACRE,2270000
2016,SOUTH DAKOTA,46,WHEAT, YIELD, MEASURED IN BU / ACRE,51.6
2016,TENNESSEE,47,WHEAT, ACRES HARVESTED,ACRE,335000
2016,TENNESSEE,47,WHEAT, ACRES PLANTED,ACRE,400000
2016,TENNESSEE,47,WHEAT, YIELD, MEASURED IN BU / ACRE,73
2016,TEXAS,48,WHEAT, ACRES HARVESTED,ACRE,2800000
2016,TEXAS,48,WHEAT, ACRES PLANTED,ACRE,5000000
2016,TEXAS,48,WHEAT, YIELD, MEASURED IN BU / ACRE,32
2016,UTAH,49,WHEAT, ACRES HARVESTED,ACRE,120000
2016,UTAH,49,WHEAT, ACRES PLANTED,ACRE,129000
2016,UTAH,49,WHEAT, YIELD, MEASURED IN BU / ACRE,59.9
2016,VIRGINIA,51,WHEAT, ACRES HARVESTED,ACRE,175000
2016,VIRGINIA,51,WHEAT, ACRES PLANTED,ACRE,210000
2016,VIRGINIA,51,WHEAT, YIELD, MEASURED IN BU / ACRE,53
2016,WASHINGTON,53,WHEAT, ACRES HARVESTED,ACRE,2200000
2016,WASHINGTON,53,WHEAT, ACRES PLANTED,ACRE,2240000
2016,WASHINGTON,53,WHEAT, YIELD, MEASURED IN BU / ACRE,71.5
2016,WEST VIRGINIA,54,WHEAT, ACRES HARVESTED,ACRE,4000
2016,WEST VIRGINIA,54,WHEAT, ACRES PLANTED,ACRE,7000
2016,WEST VIRGINIA,54,WHEAT, YIELD, MEASURED IN BU / ACRE,61
2016,WISCONSIN,55,WHEAT, ACRES HARVESTED,ACRE,250000
2016,WISCONSIN,55,WHEAT, ACRES PLANTED,ACRE,270000
2016,WISCONSIN,55,WHEAT, YIELD, MEASURED IN BU / ACRE,79
2016,WYOMING,56,WHEAT, ACRES HARVESTED,ACRE,125000
2016,WYOMING,56,WHEAT, ACRES PLANTED,ACRE,140000
2016,WYOMING,56,WHEAT, YIELD, MEASURED IN BU / ACRE,34
2015,ALABAMA,1,WHEAT, ACRES HARVESTED,ACRE,220000
2015,ALABAMA,1,WHEAT, ACRES PLANTED,ACRE,260000
2015,ALABAMA,1,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2015,ARIZONA,4,WHEAT, ACRES HARVESTED,ACRE,152000
2015,ARIZONA,4,WHEAT, ACRES PLANTED,ACRE,160000
2015,ARIZONA,4,WHEAT, YIELD, MEASURED IN BU / ACRE,101
2015,ARKANSAS,5,WHEAT, ACRES HARVESTED,ACRE,240000
2015,ARKANSAS,5,WHEAT, ACRES PLANTED,ACRE,350000
2015,ARKANSAS,5,WHEAT, YIELD, MEASURED IN BU / ACRE,56
2015,CALIFORNIA,6,WHEAT, ACRES HARVESTED,ACRE,235000
2015,CALIFORNIA,6,WHEAT, ACRES PLANTED,ACRE,520000
2015,CALIFORNIA,6,WHEAT, YIELD, MEASURED IN BU / ACRE,79.1
2015,COLORADO,8,WHEAT, ACRES HARVESTED,ACRE,2197000
2015,COLORADO,8,WHEAT, ACRES PLANTED,ACRE,2458000
2015,COLORADO,8,WHEAT, YIELD, MEASURED IN BU / ACRE,37.1
2015,DELAWARE,10,WHEAT, ACRES HARVESTED,ACRE,65000
2015,DELAWARE,10,WHEAT, ACRES PLANTED,ACRE,70000
2015,DELAWARE,10,WHEAT, YIELD, MEASURED IN BU / ACRE,65
2015,FLORIDA,12,WHEAT, ACRES HARVESTED,ACRE,15000
2015,FLORIDA,12,WHEAT, ACRES PLANTED,ACRE,25000
2015,FLORIDA,12,WHEAT, YIELD, MEASURED IN BU / ACRE,43
2015,GEORGIA,13,WHEAT, ACRES HARVESTED,ACRE,145000
2015,GEORGIA,13,WHEAT, ACRES PLANTED,ACRE,215000
2015,GEORGIA,13,WHEAT, YIELD, MEASURED IN BU / ACRE,43
2015,IDAHO,16,WHEAT, ACRES HARVESTED,ACRE,1155000
2015,IDAHO,16,WHEAT, ACRES PLANTED,ACRE,1220000
2015,IDAHO,16,WHEAT, YIELD, MEASURED IN BU / ACRE,77.4
2015,ILLINOIS,17,WHEAT, ACRES HARVESTED,ACRE,520000
2015,ILLINOIS,17,WHEAT, ACRES PLANTED,ACRE,540000
2015,ILLINOIS,17,WHEAT, YIELD, MEASURED IN BU / ACRE,65
2015,INDIANA,18,WHEAT, ACRES HARVESTED,ACRE,260000
2015,INDIANA,18,WHEAT, ACRES PLANTED,ACRE,290000
2015,INDIANA,18,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2015,IOWA,19,WHEAT, ACRES HARVESTED,ACRE,15000
2015,IOWA,19,WHEAT, ACRES PLANTED,ACRE,20000
2015,IOWA,19,WHEAT, YIELD, MEASURED IN BU / ACRE,52
2015,KANSAS,20,WHEAT, ACRES HARVESTED,ACRE,8700000
2015,KANSAS,20,WHEAT, ACRES PLANTED,ACRE,9200000
2015,KANSAS,20,WHEAT, YIELD, MEASURED IN BU / ACRE,37
2015,KENTUCKY,21,WHEAT, ACRES HARVESTED,ACRE,440000
2015,KENTUCKY,21,WHEAT, ACRES PLANTED,ACRE,560000
2015,KENTUCKY,21,WHEAT, YIELD, MEASURED IN BU / ACRE,73
2015,LOUISIANA,22,WHEAT, ACRES HARVESTED,ACRE,92000
2015,LOUISIANA,22,WHEAT, ACRES PLANTED,ACRE,110000
2015,LOUISIANA,22,WHEAT, YIELD, MEASURED IN BU / ACRE,39
2015,MARYLAND,24,WHEAT, ACRES HARVESTED,ACRE,270000
2015,MARYLAND,24,WHEAT, ACRES PLANTED,ACRE,355000
2015,MARYLAND,24,WHEAT, YIELD, MEASURED IN BU / ACRE,64
2015,MICHIGAN,26,WHEAT, ACRES HARVESTED,ACRE,475000
2015,MICHIGAN,26,WHEAT, ACRES PLANTED,ACRE,510000
2015,MICHIGAN,26,WHEAT, YIELD, MEASURED IN BU / ACRE,81
2015,MINNESOTA,27,WHEAT, ACRES HARVESTED,ACRE,1473000
2015,MINNESOTA,27,WHEAT, ACRES PLANTED,ACRE,1532000
2015,MINNESOTA,27,WHEAT, YIELD, MEASURED IN BU / ACRE,59.9
2015,MISSISSIPPI,28,WHEAT, ACRES HARVESTED,ACRE,120000
2015,MISSISSIPPI,28,WHEAT, ACRES PLANTED,ACRE,150000
2015,MISSISSIPPI,28,WHEAT, YIELD, MEASURED IN BU / ACRE,48
2015,MISSOURI,29,WHEAT, ACRES HARVESTED,ACRE,610000
2015,MISSOURI,29,WHEAT, ACRES PLANTED,ACRE,760000
2015,MISSOURI,29,WHEAT, YIELD, MEASURED IN BU / ACRE,53
2015,MONTANA,30,WHEAT, ACRES HARVESTED,ACRE,5365000
2015,MONTANA,30,WHEAT, ACRES PLANTED,ACRE,5620000
2015,MONTANA,30,WHEAT, YIELD, MEASURED IN BU / ACRE,35.1
2015,NEBRASKA,31,WHEAT, ACRES HARVESTED,ACRE,1210000
2015,NEBRASKA,31,WHEAT, ACRES PLANTED,ACRE,1490000
2015,NEBRASKA,31,WHEAT, YIELD, MEASURED IN BU / ACRE,38
2015,NEVADA,32,WHEAT, ACRES HARVESTED,ACRE,8000
2015,NEVADA,32,WHEAT, ACRES PLANTED,ACRE,12000
2015,NEVADA,32,WHEAT, YIELD, MEASURED IN BU / ACRE,81.3
2015,NEW JERSEY,34,WHEAT, ACRES HARVESTED,ACRE,20000
2015,NEW JERSEY,34,WHEAT, ACRES PLANTED,ACRE,27000
2015,NEW JERSEY,34,WHEAT, YIELD, MEASURED IN BU / ACRE,50
2015,NEW MEXICO,35,WHEAT, ACRES HARVESTED,ACRE,190000
2015,NEW MEXICO,35,WHEAT, ACRES PLANTED,ACRE,385000
2015,NEW MEXICO,35,WHEAT, YIELD, MEASURED IN BU / ACRE,25
2015,NEW YORK,36,WHEAT, ACRES HARVESTED,ACRE,110000
2015,NEW YORK,36,WHEAT, ACRES PLANTED,ACRE,120000
2015,NEW YORK,36,WHEAT, YIELD, MEASURED IN BU / ACRE,63
2015,NORTH CAROLINA,37,WHEAT, ACRES HARVESTED,ACRE,570000
2015,NORTH CAROLINA,37,WHEAT, ACRES PLANTED,ACRE,650000
2015,NORTH CAROLINA,37,WHEAT, YIELD, MEASURED IN BU / ACRE,53
2015,NORTH DAKOTA,38,WHEAT, ACRES HARVESTED,ACRE,7915000
2015,NORTH DAKOTA,38,WHEAT, ACRES PLANTED,ACRE,7990000
2015,NORTH DAKOTA,38,WHEAT, YIELD, MEASURED IN BU / ACRE,46.7
2015,OHIO,39,WHEAT, ACRES HARVESTED,ACRE,480000
2015,OHIO,39,WHEAT, ACRES PLANTED,ACRE,520000
2015,OHIO,39,WHEAT, YIELD, MEASURED IN BU / ACRE,67
2015,OKLAHOMA,40,WHEAT, ACRES HARVESTED,ACRE,3800000
2015,OKLAHOMA,40,WHEAT, ACRES PLANTED,ACRE,5300000
2015,OKLAHOMA,40,WHEAT, YIELD, MEASURED IN BU / ACRE,26
2015,OREGON,41,WHEAT, ACRES HARVESTED,ACRE,828000
2015,OREGON,41,WHEAT, ACRES PLANTED,ACRE,835000
2015,OREGON,41,WHEAT, YIELD, MEASURED IN BU / ACRE,47.3
2015,PENNSYLVANIA,42,WHEAT, ACRES HARVESTED,ACRE,175000
2015,PENNSYLVANIA,42,WHEAT, ACRES PLANTED,ACRE,195000
2015,PENNSYLVANIA,42,WHEAT, YIELD, MEASURED IN BU / ACRE,65
2015,SOUTH CAROLINA,45,WHEAT, ACRES HARVESTED,ACRE,160000
2015,SOUTH CAROLINA,45,WHEAT, ACRES PLANTED,ACRE,170000
2015,SOUTH CAROLINA,45,WHEAT, YIELD, MEASURED IN BU / ACRE,46
2015,SOUTH DAKOTA,46,WHEAT, ACRES HARVESTED,ACRE,2236000
2015,SOUTH DAKOTA,46,WHEAT, ACRES PLANTED,ACRE,2756000
2015,SOUTH DAKOTA,46,WHEAT, YIELD, MEASURED IN BU / ACRE,46.2
2015,TENNESSEE,47,WHEAT, ACRES HARVESTED,ACRE,395000
2015,TENNESSEE,47,WHEAT, ACRES PLANTED,ACRE,455000
2015,TENNESSEE,47,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2015,TEXAS,48,WHEAT, ACRES HARVESTED,ACRE,3550000
2015,TEXAS,48,WHEAT, ACRES PLANTED,ACRE,6100000
2015,TEXAS,48,WHEAT, YIELD, MEASURED IN BU / ACRE,30
2015,UTAH,49,WHEAT, ACRES HARVESTED,ACRE,128000
2015,UTAH,49,WHEAT, ACRES PLANTED,ACRE,135000
2015,UTAH,49,WHEAT, YIELD, MEASURED IN BU / ACRE,48.5
2015,VIRGINIA,51,WHEAT, ACRES HARVESTED,ACRE,210000
2015,VIRGINIA,51,WHEAT, ACRES PLANTED,ACRE,260000
2015,VIRGINIA,51,WHEAT, YIELD, MEASURED IN BU / ACRE,66
2015,WASHINGTON,53,WHEAT, ACRES HARVESTED,ACRE,2225000
2015,WASHINGTON,53,WHEAT, ACRES PLANTED,ACRE,2290000
2015,WASHINGTON,53,WHEAT, YIELD, MEASURED IN BU / ACRE,50.3
2015,WEST VIRGINIA,54,WHEAT, ACRES HARVESTED,ACRE,4000
2015,WEST VIRGINIA,54,WHEAT, ACRES PLANTED,ACRE,9000
2015,WEST VIRGINIA,54,WHEAT, YIELD, MEASURED IN BU / ACRE,60
2015,WISCONSIN,55,WHEAT, ACRES HARVESTED,ACRE,210000
2015,WISCONSIN,55,WHEAT, ACRES PLANTED,ACRE,230000
2015,WISCONSIN,55,WHEAT, YIELD, MEASURED IN BU / ACRE,74
2015,WYOMING,56,WHEAT, ACRES HARVESTED,ACRE,130000
2015,WYOMING,56,WHEAT, ACRES PLANTED,ACRE,145000
2015,WYOMING,56,WHEAT, YIELD, MEASURED IN BU / ACRE,32
2014,ALABAMA,1,WHEAT, ACRES HARVESTED,ACRE,225000
2014,ALABAMA,1,WHEAT, ACRES PLANTED,ACRE,255000
2014,ALABAMA,1,WHEAT, YIELD, MEASURED IN BU / ACRE,69
2014,ARIZONA,4,WHEAT, ACRES HARVESTED,ACRE,83000
2014,ARIZONA,4,WHEAT, ACRES PLANTED,ACRE,85000
2014,ARIZONA,4,WHEAT, YIELD, MEASURED IN BU / ACRE,110.1
2014,ARKANSAS,5,WHEAT, ACRES HARVESTED,ACRE,395000
2014,ARKANSAS,5,WHEAT, ACRES PLANTED,ACRE,465000
2014,ARKANSAS,5,WHEAT, YIELD, MEASURED IN BU / ACRE,63
2014,CALIFORNIA,6,WHEAT, ACRES HARVESTED,ACRE,220000
2014,CALIFORNIA,6,WHEAT, ACRES PLANTED,ACRE,530000
2014,CALIFORNIA,6,WHEAT, YIELD, MEASURED IN BU / ACRE,83.4
2014,COLORADO,8,WHEAT, ACRES HARVESTED,ACRE,2358000
2014,COLORADO,8,WHEAT, ACRES PLANTED,ACRE,2759000
2014,COLORADO,8,WHEAT, YIELD, MEASURED IN BU / ACRE,38.1
2014,DELAWARE,10,WHEAT, ACRES HARVESTED,ACRE,75000
2014,DELAWARE,10,WHEAT, ACRES PLANTED,ACRE,80000
2014,DELAWARE,10,WHEAT, YIELD, MEASURED IN BU / ACRE,72
2014,FLORIDA,12,WHEAT, ACRES HARVESTED,ACRE,10000
2014,FLORIDA,12,WHEAT, ACRES PLANTED,ACRE,15000
2014,FLORIDA,12,WHEAT, YIELD, MEASURED IN BU / ACRE,39
2014,GEORGIA,13,WHEAT, ACRES HARVESTED,ACRE,230000
2014,GEORGIA,13,WHEAT, ACRES PLANTED,ACRE,300000
2014,GEORGIA,13,WHEAT, YIELD, MEASURED IN BU / ACRE,49
2014,IDAHO,16,WHEAT, ACRES HARVESTED,ACRE,1196000
2014,IDAHO,16,WHEAT, ACRES PLANTED,ACRE,1271000
2014,IDAHO,16,WHEAT, YIELD, MEASURED IN BU / ACRE,78.4
2014,ILLINOIS,17,WHEAT, ACRES HARVESTED,ACRE,670000
2014,ILLINOIS,17,WHEAT, ACRES PLANTED,ACRE,740000
2014,ILLINOIS,17,WHEAT, YIELD, MEASURED IN BU / ACRE,67
2014,INDIANA,18,WHEAT, ACRES HARVESTED,ACRE,335000
2014,INDIANA,18,WHEAT, ACRES PLANTED,ACRE,390000
2014,INDIANA,18,WHEAT, YIELD, MEASURED IN BU / ACRE,76
2014,IOWA,19,WHEAT, ACRES HARVESTED,ACRE,15000
2014,IOWA,19,WHEAT, ACRES PLANTED,ACRE,26000
2014,IOWA,19,WHEAT, YIELD, MEASURED IN BU / ACRE,49
2014,KANSAS,20,WHEAT, ACRES HARVESTED,ACRE,8800000
2014,KANSAS,20,WHEAT, ACRES PLANTED,ACRE,9600000
2014,KANSAS,20,WHEAT, YIELD, MEASURED IN BU / ACRE,28
2014,KENTUCKY,21,WHEAT, ACRES HARVESTED,ACRE,510000
2014,KENTUCKY,21,WHEAT, ACRES PLANTED,ACRE,630000
2014,KENTUCKY,21,WHEAT, YIELD, MEASURED IN BU / ACRE,71
2014,LOUISIANA,22,WHEAT, ACRES HARVESTED,ACRE,150000
2014,LOUISIANA,22,WHEAT, ACRES PLANTED,ACRE,160000
2014,LOUISIANA,22,WHEAT, YIELD, MEASURED IN BU / ACRE,62
2014,MARYLAND,24,WHEAT, ACRES HARVESTED,ACRE,250000
2014,MARYLAND,24,WHEAT, ACRES PLANTED,ACRE,340000
2014,MARYLAND,24,WHEAT, YIELD, MEASURED IN BU / ACRE,70
2014,MICHIGAN,26,WHEAT, ACRES HARVESTED,ACRE,470000
2014,MICHIGAN,26,WHEAT, ACRES PLANTED,ACRE,550000
2014,MICHIGAN,26,WHEAT, YIELD, MEASURED IN BU / ACRE,74
2014,MINNESOTA,27,WHEAT, ACRES HARVESTED,ACRE,1212000
2014,MINNESOTA,27,WHEAT, ACRES PLANTED,ACRE,1262000
2014,MINNESOTA,27,WHEAT, YIELD, MEASURED IN BU / ACRE,54.8
2014,MISSISSIPPI,28,WHEAT, ACRES HARVESTED,ACRE,215000
2014,MISSISSIPPI,28,WHEAT, ACRES PLANTED,ACRE,230000
2014,MISSISSIPPI,28,WHEAT, YIELD, MEASURED IN BU / ACRE,58
2014,MISSOURI,29,WHEAT, ACRES HARVESTED,ACRE,740000
2014,MISSOURI,29,WHEAT, ACRES PLANTED,ACRE,880000
2014,MISSOURI,29,WHEAT, YIELD, MEASURED IN BU / ACRE,58
2014,MONTANA,30,WHEAT, ACRES HARVESTED,ACRE,5650000
2014,MONTANA,30,WHEAT, ACRES PLANTED,ACRE,5985000
2014,MONTANA,30,WHEAT, YIELD, MEASURED IN BU / ACRE,37.1
2014,NEBRASKA,31,WHEAT, ACRES HARVESTED,ACRE,1450000
2014,NEBRASKA,31,WHEAT, ACRES PLANTED,ACRE,1550000
2014,NEBRASKA,31,WHEAT, YIELD, MEASURED IN BU / ACRE,49
2014,NEVADA,32,WHEAT, ACRES HARVESTED,ACRE,10000
2014,NEVADA,32,WHEAT, ACRES PLANTED,ACRE,21000
2014,NEVADA,32,WHEAT, YIELD, MEASURED IN BU / ACRE,105
2014,NEW JERSEY,34,WHEAT, ACRES HARVESTED,ACRE,25000
2014,NEW JERSEY,34,WHEAT, ACRES PLANTED,ACRE,33000
2014,NEW JERSEY,34,WHEAT, YIELD, MEASURED IN BU / ACRE,53
2014,NEW MEXICO,35,WHEAT, ACRES HARVESTED,ACRE,105000
2014,NEW MEXICO,35,WHEAT, ACRES PLANTED,ACRE,380000
2014,NEW MEXICO,35,WHEAT, YIELD, MEASURED IN BU / ACRE,28
2014,NEW YORK,36,WHEAT, ACRES HARVESTED,ACRE,95000
2014,NEW YORK,36,WHEAT, ACRES PLANTED,ACRE,120000
2014,NEW YORK,36,WHEAT, YIELD, MEASURED IN BU / ACRE,63
2014,NORTH CAROLINA,37,WHEAT, ACRES HARVESTED,ACRE,770000
2014,NORTH CAROLINA,37,WHEAT, ACRES PLANTED,ACRE,830000
2014,NORTH CAROLINA,37,WHEAT, YIELD, MEASURED IN BU / ACRE,58
2014,NORTH DAKOTA,38,WHEAT, ACRES HARVESTED,ACRE,7490000
2014,NORTH DAKOTA,38,WHEAT, ACRES PLANTED,ACRE,7960000
2014,NORTH DAKOTA,38,WHEAT, YIELD, MEASURED IN BU / ACRE,46.3
2014,OHIO,39,WHEAT, ACRES HARVESTED,ACRE,545000
2014,OHIO,39,WHEAT, ACRES PLANTED,ACRE,620000
2014,OHIO,39,WHEAT, YIELD, MEASURED IN BU / ACRE,74
2014,OKLAHOMA,40,WHEAT, ACRES HARVESTED,ACRE,2800000
2014,OKLAHOMA,40,WHEAT, ACRES PLANTED,ACRE,5300000
2014,OKLAHOMA,40,WHEAT, YIELD, MEASURED IN BU / ACRE,17
2014,OREGON,41,WHEAT, ACRES HARVESTED,ACRE,818000
2014,OREGON,41,WHEAT, ACRES PLANTED,ACRE,830000
2014,OREGON,41,WHEAT, YIELD, MEASURED IN BU / ACRE,54.3
2014,PENNSYLVANIA,42,WHEAT, ACRES HARVESTED,ACRE,150000
2014,PENNSYLVANIA,42,WHEAT, ACRES PLANTED,ACRE,185000
2014,PENNSYLVANIA,42,WHEAT, YIELD, MEASURED IN BU / ACRE,65
2014,SOUTH CAROLINA,45,WHEAT, ACRES HARVESTED,ACRE,220000
2014,SOUTH CAROLINA,45,WHEAT, ACRES PLANTED,ACRE,230000
2014,SOUTH CAROLINA,45,WHEAT, YIELD, MEASURED IN BU / ACRE,52
2014,SOUTH DAKOTA,46,WHEAT, ACRES HARVESTED,ACRE,2364000
2014,SOUTH DAKOTA,46,WHEAT, ACRES PLANTED,ACRE,2514000
2014,SOUTH DAKOTA,46,WHEAT, YIELD, MEASURED IN BU / ACRE,55.5
2014,TENNESSEE,47,WHEAT, ACRES HARVESTED,ACRE,475000
2014,TENNESSEE,47,WHEAT, ACRES PLANTED,ACRE,530000
2014,TENNESSEE,47,WHEAT, YIELD, MEASURED IN BU / ACRE,66
2014,TEXAS,48,WHEAT, ACRES HARVESTED,ACRE,2250000
2014,TEXAS,48,WHEAT, ACRES PLANTED,ACRE,6000000
2014,TEXAS,48,WHEAT, YIELD, MEASURED IN BU / ACRE,30
2014,UTAH,49,WHEAT, ACRES HARVESTED,ACRE,117000
2014,UTAH,49,WHEAT, ACRES PLANTED,ACRE,130000
2014,UTAH,49,WHEAT, YIELD, MEASURED IN BU / ACRE,50.3
2014,VIRGINIA,51,WHEAT, ACRES HARVESTED,ACRE,260000
2014,VIRGINIA,51,WHEAT, ACRES PLANTED,ACRE,290000
2014,VIRGINIA,51,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2014,WASHINGTON,53,WHEAT, ACRES HARVESTED,ACRE,2250000
2014,WASHINGTON,53,WHEAT, ACRES PLANTED,ACRE,2320000
2014,WASHINGTON,53,WHEAT, YIELD, MEASURED IN BU / ACRE,48.2
2014,WEST VIRGINIA,54,WHEAT, ACRES HARVESTED,ACRE,7000
2014,WEST VIRGINIA,54,WHEAT, ACRES PLANTED,ACRE,10000
2014,WEST VIRGINIA,54,WHEAT, YIELD, MEASURED IN BU / ACRE,64
2014,WISCONSIN,55,WHEAT, ACRES HARVESTED,ACRE,250000
2014,WISCONSIN,55,WHEAT, ACRES PLANTED,ACRE,295000
2014,WISCONSIN,55,WHEAT, YIELD, MEASURED IN BU / ACRE,65
2014,WYOMING,56,WHEAT, ACRES HARVESTED,ACRE,125000
2014,WYOMING,56,WHEAT, ACRES PLANTED,ACRE,140000
2014,WYOMING,56,WHEAT, YIELD, MEASURED IN BU / ACRE,38
2013,ALABAMA,1,WHEAT, ACRES HARVESTED,ACRE,285000
2013,ALABAMA,1,WHEAT, ACRES PLANTED,ACRE,310000
2013,ALABAMA,1,WHEAT, YIELD, MEASURED IN BU / ACRE,69
2013,ARIZONA,4,WHEAT, ACRES HARVESTED,ACRE,84000
